"date","favorites","id","isRetweet","retweets","text"
"1458775500000","25059","712782227747311616","False","10404","MAKE AMERICA GREAT AGAIN!"
"1458769484000","14867","712756995330281473","False","3929","I want to thank @RealSheriffJoe for all of his help in our historic Arizona win. Could not have done it without you Joe!"
"1458767574000","14040","712748982531977216","False","3283","While I believe I will clinch before Cleveland and get more than 1237 delegates, it is unfair in that there have been so many in the race!"
"1458763349000","15539","712731263929618433","False","4683","I think having Jeb's endorsement hurts Lyin' Ted. Jeb spent more than $150,000,000 and got nothing. I spent a fraction of that and am first!"
"1458762899000","18295","712729376207540226","False","5835","I will be the best by far in fighting terror. I’m the only one that was right from the beginning, &amp; now Lyin’ Ted &amp; others are copying me."
"1458762819000","22483","712729040352882690","False","8895","Just watched Hillary deliver a prepackaged speech on terror. She’s been in office fighting terror for 20 years- and look where we are!"
"1458762589000","14597","712728075532943361","False","4281","Low energy Jeb Bush just endorsed a man he truly hates, Lyin’ Ted Cruz. Honestly, I can’t blame Jeb in that I drove him into oblivion!"
"1458762344000","12930","712727046913462272","False","4528","Lyin’ Ted Cruz steals foreign policy from me, and lines from Michael Douglas— just another dishonest politician."
"1458758150000","11556","712709458187694080","False","3455","Thank you, Arizona! #Trump2016\n#MakeAmericaGreatAgain #TrumpTrain\nhttps://t.co/MMPR0Omwog https://t.co/Dgqky0JiHO"
"1458742971000","21128","712645789953167360","False","6654","Lyin' Ted Cruz denied that he had anything to do with the G.Q. model photo post of Melania. That's why we call him Lyin' Ted!"
"1458705874000","21617","712490195778727936","False","6179","Hopefully the Republican Party can come together and have a big WIN in November, paving the way for many great Supreme Court Justices!"
"1458704630000","20804","712484978735448065","False","5590","Much bigger win than anticipated in Arizona. Thank you, I will never forget!"
"1458703810000","17727","712481536470360064","False","5696","Thank you, Arizona! #Trump2016\n#WesternTuesday #TrumpTrain https://t.co/VMCzxrryG8"
"1458701969000","29915","712473816614772736","False","10736","Incompetent Hillary, despite the horrible attack in Brussels today, wants borders to be weak and open-and let the Muslims flow in.  No way!"
"1458697985000","31915","712457104515317764","False","14802","Lyin' Ted Cruz just used a picture of Melania from a G.Q. shoot in his ad. Be careful, Lyin' Ted, or I will spill the beans on your wife!"
"1458686506000","28798","712408960918265857","False","9404","Pres. Obama should leave the baseball game in Cuba immediately &amp; get home to Washington- where a #POTUS, under a serious emergency belongs!"
"1458674261000","24056","712357600621432832","False","9169","Obama, and all others, have been so weak, and so politically correct, that terror groups are forming and getting stronger! Shame."
"1458674202000","7044","712357352972939265","False","2296","#UtahCaucus message from @IvankaTrump! #UTCaucus\n#MakeAmericaGreatAgain #Trump2016\nhttps://t.co/kHigCSUnFC"
"1458673447000","6518","712354185988202496","False","1978","#ArizonaPrimary message from @IvankaTrump! #AZPrimary #MakeAmericaGreatAgain #Trump2016\nhttps://t.co/WzTDekWJAQ"
"1458672775000","7093","712351366925180929","False","2420","#VoteTrump video: https://t.co/NauXRQ2Q91\n#AZPrimary #ArizonaPrimary #UtahCaucus #UTCaucus #AmericanSamoa https://t.co/bKruyYHFma"
"1458670884000","37085","712343435387260928","False","13834","My heart &amp; prayers go out to all of the victims of the terrible #Brussels tragedy. This madness must be stopped, and I will stop it."
"1458663370000","14101","712311921542873088","False","5927","Watch this clip from earlier this year. Time &amp; time again I have been right about terrorism. It’s time to get tough! https://t.co/8mnY3GFRzw"
"1458660756000","21258","712300954775887876","False","6535","I have proven to be far more correct about terrorism than anybody- and it’s not even close. Hopefully AZ and UT will be voting for me today!"
"1458659312000","0","712294898972680192","True","2406","RT @EricTrump: #Arizona: We made it easy to find your polling location for today's primary! Simply visit https://t.co/uJFqD4yTlF 🇺🇸 https:/…"
"1458658472000","22361","712291375958659072","False","9694","MAKE AMERICA GREAT AGAIN!"
"1458658414000","17077","712291134991691777","False","4838","President Obama looks and sounds so ridiculous making his speech in Cuba, especially in the shadows of Brussels. He is being treated badly!"
"1458648283000","39651","712248639947730944","False","14647","Do you all remember how beautiful and safe a place Brussels was. Not anymore, it is from a different world! U.S. must be vigilant and smart!"
"1458645113000","7863","712235345287516160","False","2851","""@MyPresidentme: Here's Trump #AIPAC2016 in case anyone missed it. It is a must watch. https://t.co/cGCIYE7yZB"""
"1458527666000","14473","711742734508421120","False","4467","""@BarronG510: @realDonaldTrump The media is corrupt! We The People are fighting with you."""
"1458506463000","28796","711653804983361536","False","10109","Wow, President Obama just landed in Cuba, a big deal, and Raul Castro wasn't even there to greet him. He greeted Pope and others. No respect"
"1458503133000","12616","711639836810203142","False","2959","Big Republican Dinner tonight at Mar-a-Lago in Palm Beach. I will be there!"
"1458502767000","10042","711638301111939072","False","2670","""@gamzorz:  @megynkelly Dont worry Trump, They are losing thousands of viewers and money. Roger Ailes will be telling Megyn to stop"""
"1458501055000","22063","711631122036293632","False","6091","So the highly overrated anchor, @megynkelly, is allowed to constantly say bad things about me on her show, but I can't fight back? Wrong!"
"1458499952000","18978","711626493626093573","False","6655","The protesters blocked a major highway yesterday, delaying entry to my RALLY in Arizona by hours, and the media blames my supporters!"
"1458490430000","38477","711586556688146434","False","13973","Why is it that the horrendous protesters, who scream, curse punch, shut down roads/doors during my RALLIES,  are never blamed by media? SAD!"
"1458474927000","7470","711521532149895168","False","1779","Will be interviewed on @ThisWeekABC this morning. Enjoy!"
"1458474681000","6266","711520501856866304","False","1618","""@GStephanopoulos: What’s @realDonaldTrump's strategy to secure the GOP nomination? I’ll talk to the Republican front-runner. @ThisWeekABC."""
"1458450304000","13679","711418254556852224","False","3370","The rallies in Utah and Arizona were great! Tremendous crowds and spirit. Just returned but will be going back soon."
"1458449519000","13867","711414965224259586","False","4415","""@jojo2foxy: TRUMP IS NOT AFRAID OF ANYTHING OR ANYONE - THAT'S THE PRESIDENT USA NEEDS TO UNITE US &amp; KNOCK THE SOCKS OFF OUR ENEMIES!"
"1458443181000","13045","711388380668493824","False","4345","THANK YOU ARIZONA! Get out and #VoteTrump on Tuesday! #AZPrimary \n#MakeAmericaGreatAgain #Trump2016 https://t.co/5itxkQxrLF"
"1458437960000","15311","711366483872522240","False","4396","Thank you- Tucson, Arizona! A great afternoon with 6,000 supporters! #VoteTrump on Tuesday!\n#MakeAmericaGreatAgain https://t.co/CTgYrLnAWV"
"1458434886000","11914","711353589394972674","False","3803",".@AndreaTantaros- You are a true journalistic professional. I so agree with what you say. Keep up the great work! #MakeAmericaGreatAgain"
"1458434071000","9966","711350170798178304","False","2650",".@jessebwatters- Watching your show from Arizona where we just had a big rally. It is fantastic- everybody loves it!\n#MakeAmericaGreatAgain"
"1458433910000","10678","711349494701494272","False","3287",".@DiamondandSilk- Just watched you on #WattersWorld with a large group of people. Everybody loves you- two amazing people! #Trump2016"
"1458416291000","20516","711275596626665472","False","6941","THANK YOU ARIZONA! 20,000 amazing supporters! Get out and #VoteTrump on Tuesday. I love you!\n#MakeAmericaGreatAgain https://t.co/pU5vB1pBO5"
"1458402659000","15564","711218418775498752","False","5248","Wow, @CNN ratings are up 75% because it's ""all Trump, all the time."" The networks are making a fortune off of me! MAKE AMERICA GREAT AGAIN!"
"1458402055000","13678","711215886909050881","False","4861","Great to be back in Arizona!\n#MakeAmericaGreatAgain #Trump2016 https://t.co/uo287ZGvvQ"
"1458400615000","13737","711209847702749184","False","3418","If crazy @megynkelly didn't cover me so much on her terrible show, her ratings would totally tank. She is so average in so many ways!"
"1458400472000","9848","711209246419845120","False","2592","Crazy @megynkelly says I don't (won't) go on her show and she still gets good ratings. But almost all of her shows are negative hits on me!"
"1458392371000","8111","711175267599802368","False","2756","""@saneplanet: after tonight it is clear! Utah is #TrumpCountry  #Utah #Mormon #UtahPrimary #Utah4Trump https://t.co/8e14RE6YJo"""
"1458389786000","6453","711164424971661312","False","2154","""@TeamTrumpAZ: Check out ""HANNITY EXCLUSIVE EVENT WITH TRUMP IN PHOENIX, AZ"" https://t.co/fj2j9Lf2vH @Eventbrite"""
"1458389716000","9763","711164130384674816","False","2880","""@DonaldJTrumpJr: Honored to be in #Utah with retired General Robert C. Oaks. We are so thankful for his support and endorsement here in SLC"
"1458389516000","8839","711163293365198848","False","2784","""@Ma1973sk: Actually, no @FoxNews, @megynkelly has a sick obsession with Trump. Every day, every show, trashing, negative, hate."
"1458371568000","7038","711088013560778752","False","1776","""@AshleyEdam: It's great to see supporters like you along the way...watching Americans come together the past 8 months #voteTrump"
"1458371486000","7317","711087670412185601","False","2045","""@grammy620: 1st time I heard #Trump I said ""wow"". I liked him! I then became a closet #Trump fan. Today? He's the ONLY 1 I will vote for!"
"1458371358000","9357","711087132052295680","False","3620","""@Veteran4Trump: Vets For A Strong America Endorses Donald Trump for president; ""We've Endorsed Him, We Believe In Him"" #Trump2016"
"1458370856000","12657","711085025857372161","False","3678","""@WesleyRickard: Sheriff Joe Arpaio AZ Endorses Donald J Trump for President of the United States #AZ #UT  https://t.co/4FzcTZIGqE"""
"1458370693000","7727","711084345356738560","False","2475","""@cmichaeld2004: Realistic Trump Poll Numbers translate to the 70 percentile range in a two-man race. Gee, what happened to that 30% ceiling"
"1458362915000","4542","711051718608326658","False","1245","""@ileanabarkus:  @nytdavidbrooks I totally agree! @nytdavidbrooks is strictly conceptual and theoretical and has NO COMMONSENSE!"""
"1458362427000","12815","711049674782674947","False","4751","Thank you- New York! I love you!\n#MakeAmericaGreatAgain #Trump2016 https://t.co/wyjV9DgdQA"
"1458361723000","8040","711046719421550592","False","2056","Landing in Phoenix now. Tomorrow's events will be amazing! #Trump2016"
"1458361554000","6467","711046009992798208","False","1796","Reading @nytdavidbrooks of the NY Times is a total waste of time, he is a clown with no awareness of the world around him- dummy!"
"1458360678000","7724","711042337158340608","False","2090","While I have never met @nytdavidbrooks of the NY Times, I consider him one of the dumbest of all pundits- he has no sense of the real world!"
"1458360320000","8219","711040837036154880","False","2116","Heading to Phoneix. Will be arriving soon. Tomorrow a big day. Tremendous crowds expected! #Trump2016 #MakeAmericaGreatAgain"
"1458359123000","6953","711035814164230145","False","2006","Watching @loudobbsnews- fantastic show! Has very interesting take on Paul Ryan."
"1458359022000","11045","711035391302889472","False","2926","Just leaving Salt Lake City, Utah- fantastic crowd with no interruptions. \nLove Utah- will be back!"
"1458352464000","0","711007886558633986","True","2861","RT @MarkHalperin: Utah Speaker of the House announces endorsement of @realDonaldTrump. Says @DonaldJTrumpJr played a big role"
"1458352437000","10458","711007773052559360","False","3227","Why haven't they released the final Missouri victory for us yet? Could it be because Cruz's guy runs Missouri?"
"1458349555000","16788","710995683860484097","False","5479","I guess I have reached yet another ""ceiling""  - 49.7%, with four people. My highest Reuters poll yet! Thank you! https://t.co/k5Ft585Arp"
"1458348010000","22814","710989203388162050","False","9283","Do you believe that Hillary Clinton now wants Obamacare for illegal immigrants? She should spend more time taking care of our great Vets!"
"1458338111000","22234","710947686879531008","False","6848","Everybody should boycott the @megynkelly show. Never worth watching. Always a hit on Trump! She is sick, &amp; the most overrated person on tv."
"1458333713000","11838","710929239269203968","False","4167","Thank you Arizona- I love you! \n#MakeAmericaGreatAgain #Trump2016 https://t.co/fTzaIvTX9b"
"1458333545000","6653","710928532461883392","False","2115","Join me tomorrow! #Trump2016\n#MakeAmericaGreatAgain \nhttps://t.co/1Yak4I5B7b"
"1458333451000","14928","710928141112332288","False","4679","Mitt Romney is a mixed up man who doesn't have a clue. No wonder he lost!"
"1458332477000","10258","710924053981188096","False","3244","Failed Presidential Candidate Mitt Romney was campaigning with John Kasich &amp; Marco Rubio, and now he is endorsing Ted Cruz. 1/2"
"1458332294000","17472","710923287430357001","False","4786","Failed presidential candidate Mitt Romney, the man who ""choked"" and let us all down, is now endorsing Lyin' Ted Cruz. This is good for me!"
"1458331670000","12022","710920670608236544","False","3738","Going to Salt Lake City, Utah, for a big rally. Lyin' Ted Cruz should not be allowed to win there - Mormons don't like LIARS! I beat Hillary"
"1458331551000","9448","710920172106850304","False","3860","Club for Growth letter- trying to extort $1,000,000.00 from me. Remember, I said- NO! https://t.co/suIfdiMg0Q"
"1458331055000","7889","710918088460517376","False","2655","Club For Growth tried to extort $1,000,000 from me. When I said NO, they went hostile with negative ads. Disgraceful!"
"1458330257000","15538","710914741321998336","False","5128","With millions of dollars of negative and phony ads against me by the establishment, my numbers continue to go up. Can anyone explain this?"
"1458328085000","6470","710905631008546816","False","2507",".@EWErickson got fired like a dog from RedState\nand now he is the one leading opposition against me."
"1458327828000","11204","710904553219219456","False","4196","Senator @LindseyGrahamSC made horrible statements about @SenTedCruz – and then he endorsed him. No wonder nobody trusts politicians!"
"1458319349000","13482","710868991309443072","False","4294","Lyin' Ted Cruz lost all five races on Tuesday-and he was just given the jinx - a Lindsey Graham endorsement. Also backed Jeb. Lindsey got 0!"
"1458316576000","7773","710857360399400960","False","2653","Join us in Salt Lake City, Utah- tonight!\n#MakeAmericaGreatAgain #Trump2016\nhttps://t.co/1cJ7OFbQiz"
"1458261437000","28661","710626092114120708","False","11156","Hillary Clinton has been involved in corruption for most of her professional life!"
"1458246608000","26510","710563892687196160","False","11342","MAKE AMERICA GREAT AGAIN!"
"1458239611000","9253","710534544865239040","False","4999","Who should star in a reboot of Liar Liar- Hillary Clinton or Ted Cruz? Let me know. https://t.co/ESdiEftWGs"
"1458233884000","17712","710510524031746052","False","4730","Highly overrated &amp; crazy @megynkelly is always complaining about Trump and yet she devotes her shows to me. Focus on others Megyn!"
"1458233661000","11056","710509591122075648","False","2704","Looking like my 5 victories on Tuesday will be just as good as if I won Ohio. Two more days and Ohio was mine!"
"1458233085000","8302","710507173072269314","False","2963","See you in Arizona on Friday and Saturday. https://t.co/HiOhRaTMbm"
"1458220927000","11198","710456179173040128","False","3434","Please explain to the dummies at the @WSJ  Editorial Board that I love to debate and have won, according to Drudge etc., all 11 of them!"
"1458220291000","10477","710453513155960834","False","3056",".@WSJ is bad at math. The good news is, nobody cares what they say in their editorials anymore, especially me!"
"1458220135000","13432","710452858043416577","False","4234",".@WSJ Editorial says ""Clinton primary vote total is 8,646,551.Trump's is 7,533,692""-a knock. But she had only 3 opponents-I had 16.Apologize"
"1458217697000","12115","710442630207901696","False","3855","The reason lyin' Ted Cruz has lost so much of the evangelical vote is that they are very smart and just don't tolerate liars-a big problem!"
"1458217195000","11142","710440524524691456","False","3328","Crazy @megynkelly is now complaining that  @oreillyfactor did not defend her against me - yet her bad show is a total hit piece on me.Tough!"
"1458211253000","17509","710415602851172352","False","4628","Great news that @FoxNews has cancelled the additional debate. How many times can the same people ask the same question? I beat Cruz debating"
"1458209820000","11777","710409594204524544","False","3640","Crazy @megynkelly supposedly had lyin' Ted Cruz on her show last night. Ted is desperate and his lying is getting worse. Ted can't win!"
"1458209340000","11004","710407581899079680","False","3596","Stuart Stevens, the failed campaign manager of Mitt Romney's historic loss, is now telling the Republican Party what to do with Trump. Sad!"
"1458163600000","10095","710215733477822465","False","2617","I will be interviewed on The O'Reilly Factor this evening at 8 pm on the Fox News Channel. @oreillyfactor"
"1458163303000","14168","710214487643693058","False","4024","Thank you, Missouri! #Trump2016 https://t.co/iOzGtcBbia"
"1458154569000","22581","710177855796350977","False","6108","Wow, just won Missouri!"
"1458154335000","0","710176870575292416","True","5194","RT @JohnStossel: I can skate here ONLY b/c @realdonaldtrump fixed this rink after NYC gov’t spent $13M, but FAILED! Good for Trump! https:/…"
"1458150427000","15557","710160479889575938","False","3968","I am making a big speech the night of the @FoxNews debate, but I wish everyone well. Yesterday was a big day for me with 5 wins!"
"1458148477000","16371","710152303966351361","False","4622","Thank you to the Governor of Florida, Rick Scott, for your endorsement. I greatly appreciate your support!"
"1458148397000","20510","710151964726792192","False","6488","In the last 2 weeks, I had $35M of negative ads against me in Florida &amp; I won in a massive landslide.The establishment should save their $$!"
"1458147889000","14384","710149837979836416","False","4278","Yesterday was amazing—5 victories.  Lyin’ Ted Cruz\nhad zero. Things are going very well!"
"1458145198000","12899","710138547827769344","False","6126","Is this what we want for a President? https://t.co/2yYy6Nyta9"
"1458135459000","7638","710097701698936835","False","1884",".@RepTomMarino  Great job on television this morning. Glad to have you on my side!"
"1458135259000","9486","710096863383277568","False","2840","""@FoxBusiness: .@RepTomMarino: I think @realDonaldTrump can beat HillaryClinton. And I'm looking forward to Trump being president."
"1458129970000","8933","710074677775966208","False","2549",".@pastormarkburns You were great last night and we all very much appreciate it! Thank you!"
"1458129721000","5769","710073634837176320","False","1160","I will be interviewed on @foxandfriends at 8:30 A.M. ENJOY!"
"1458128133000","4887","710066971367190528","False","969","Will be interviewed on @Morning_Joe at 7:40. ENJOY!"
"1458124214000","5012","710050536259764226","False","1017","Will be interviewed on @NewDay on @CNN at 7:15 A.M."
"1458124127000","5463","710050169505640448","False","1076","Will be interviewed on @GMA at 7:00 A.M. Big wins last night!"
"1458107449000","6863","709980217872351232","False","1635","""@lucyric13835428: @realDonaldTrump @megynkelly  That's funny, I switched to other media too, can't stand her"""
"1458106500000","7745","709976236441935872","False","2091","""@MaryEH428: @RealBenCarson I thank God you are on board with @realDonaldTrump to help him and us #MakeAmericaGreatAgain Ty!!"""
"1458098169000","25834","709941293477195776","False","12088","Thank you Marco, I agree! https://t.co/PTfFzFno9p"
"1458095634000","14459","709930663953231873","False","2852","I only wish my wonderful daughter Tiffany could have been with us at \nMar-a-Lago for our great election victory. She is a winner!"
"1458092932000","14608","709919330574725124","False","5072","Thank you Illinois! #SuperTuesday \n#MakeAmericaGreatAgain #Trump2016 https://t.co/vcfstc6Wnb"
"1458092037000","15142","709915576173469700","False","5248","Thank you, North Carolina! #Trump2016 #SuperTuesday  \n#MakeAmericaGreatAgain https://t.co/hd4wtDonIB"
"1458086948000","13963","709894230710337536","False","4203","Watching other networks and local news. Really good night! Crazy @megynkelly is unwatchable."
"1458086734000","20615","709893334588919808","False","8129","Thank you, Florida! #SuperTuesday \n#MakeAmericaGreatAgain #Trump2016 https://t.co/nzhnLQXrZg"
"1458086711000","11535","709893235884335106","False","3505","Thank you, Northern Mariana Islands!#SuperTuesday #Trump2016 \n#MakeAmericaGreatAgain https://t.co/OoP4mls4lp"
"1458086704000","13665","709893207845376004","False","3467","Can't watch Crazy Megyn anymore. Talks about me at 43% but never mentions that there are four people in race. With two people, big &amp; over!"
"1458086069000","10293","709890544860852224","False","3060","""@DumpFoxNews: @FoxNews @megynkelly  If media wasn't so biased against Trump, he would've won all of the delegates."
"1458085185000","9222","709886835628105728","False","2679","""@SCNAK45: @megynkelly is trying so hard to bash @realDonaldTrump it's ridiculous"" Don't worry, everyone is wise to Crazy Megyn!"
"1458085067000","6390","709886343309107200","False","2005","""@J_Styborski: @realDonaldTrump @gregens21 @BertShad @FoxNews @megynkelly Hayes is looking depressed as well. https://t.co/wUJacOm32h"""
"1458084895000","7003","709885620034867200","False","2104","""@jsconlon11:  @BertShad @Foxnews @megynkelly I tried to give them a shot tonight, but they have the whole anti Trump cheerleading team."""
"1458084842000","6850","709885396285579264","False","1902","""@gregens21:  @BertShad @FoxNews @megynkelly She's choking on the results! Call her justifiable Kelly. Justifying everything she says."""
"1458084414000","8530","709883604093018113","False","2420","""@BertShad: Was going to watch @Foxnews for the primary results but saw @megynkelly - looks like #CNN tonight"""
"1458083219000","17209","709878592189153280","False","4748","Word is that, despite a record amount spent on negative and phony ads, I had a massive victory in Florida. Numbers out soon!"
"1458069072000","16330","709819253977915392","False","6422","A lot of complaints from people saying my name is not on the ballot in various places in Florida? Hope this is false."
"1458058576000","14474","709775232152817664","False","5116","I will bring our jobs back to the U.S., and keep our companies from leaving. Nobody else can do it. Our economy will ""sing"" again."
"1458057837000","12745","709772129651265540","False","3772","In presidential voting so far, John Kasich is ZERO for 22. So why would he be a good candidate? Hillary would beat him, I will beat Hillary!"
"1458054214000","13464","709756933666967555","False","4390","Ohio is losing jobs to Mexico, now losing Ford (and many others). Kasich is weak on illegal immigration. We need strong borders now!"
"1458053621000","9596","709754445907759105","False","2773","Watching John Kasich being interviewed - acting so innocent and like such a nice guy. Remember him in second debate, until I put him down."
"1458052569000","0","709750033915256838","True","4351","RT @EricTrump: Mathematically it is statistically impossible for Kasich to get to 1237 - he would need 112% of the remaining delegates to b…"
"1458049405000","12999","709736764613771264","False","5331","#VoteTrump #SuperTuesday\n✅Florida\n✅Illinois\n✅Missouri\n✅North Carolina\n✅Ohio \n#TrumpTrain \nhttps://t.co/zyRctsFmSq https://t.co/kxrn0ev4UF"
"1458049044000","11334","709735250927226880","False","4923","North Carolina lost 300,000 manufacturing jobs and Ohio lost 400,000 since 2000. Going to Mexico etc. NO MORE IF I WIN, WE WILL BRING BACK!"
"1458048241000","0","709731880413863936","True","2972","RT @EricTrump: Friends in #FL #OH #NC #IL &amp; #MO we would be honored to have your #VOTE! #SuperTuesday #LetsDoThis #MakeAmericaGreatAgain #T…"
"1458045517000","13048","709720456194994176","False","4453","Just in, big news- I have been declared the winner of the CNMI Rep Caucus with 72.8% of the vote! Thank you! #SuperTuesday #VoteTrump"
"1458043810000","7011","709713295180169216","False","2702","Good morning Ohio! Some additional information from my daughter, @IvankaTrump! #VoteTrump #SuperTuesday https://t.co/H7sBEnSpYq"
"1458041506000","11675","709703632292331522","False","4346","Don't reward Mitt Romney, who let us all down in the last presidential race, by voting for Kasich (who voted for NAFTA, open borders etc.)."
"1458038346000","15899","709690378778230785","False","6086","Please remember, I am the ONLY candidate who is self-funding his campaign. Kasich, Rubio and Cruz are all bought and paid for by lobbyists!"
"1458037553000","16373","709687052384731136","False","6482","I will bring our jobs back to America, fix our military and take care of our vets, end Common Core and ObamaCare, protect 2nd A, build WALL"
"1458015680000","9910","709595310939643905","False","3333","Rubio is weak on illegal immigration, with the worst voting record in the U.S. Senate in many years. He will never MAKE AMERICA GREAT AGAIN!"
"1458015000000","10398","709592458401816577","False","4038","Kasich voted for NAFTA, a disaster for Ohio, and now wants the even worse TPP approved. Vote Trump and end this madness!"
"1458013599000","5502","709586584560148480","False","1680","""@mazzei48: @realDonaldTrump @BrazielCarol @FoxNews Listening to interview on replay of @A Savage Nation #GO DONALD TRUMP !!!!!"" Thanks."
"1458013451000","7331","709585960992972801","False","3332","""@wh: https://t.co/AZmCErLKCn WOW people are so misinformed on DonaldTrump character! Watch this video! Hillary and Bernie don't come close"
"1458012281000","7492","709581055926398976","False","2156","""@realwwshelton: @loudobbsnews I believe that @realDonaldTrump will be the big winner tomorrow.""  Thank you!"
"1458012141000","7212","709580469323612160","False","2403","""@BrazielCarol: @FoxNews @realDonaldTrump Who started this mess, the protesters of course . And media made it worse."""
"1458004277000","19175","709547482615816192","False","11106","Sadly, this kind of stuff even happened to Ronald Reagan. There is nothing nice about it! #MakeAmericaGreatAgain \nhttps://t.co/jC7cn1v18u"
"1458002889000","11143","709541660758315009","False","3826","THANK YOU - Youngstown, Ohio! I love you! Get out &amp; #VoteTrump tomorrow. #Trump2016 https://t.co/OReGiIS6TF"
"1457974792000","10541","709423812681531392","False","4689","Kasich has helped decimate the coal and steel industries in Ohio. I will bring them back! #MakeAmericaGreatAgain"
"1457974759000","8667","709423676425379841","False","3937","Gov Kasich voted for NAFTA, which devastated Ohio and is now pushing TPP hard- bad for American workers!"
"1457974566000","10021","709422865360297984","False","2692","Leaving the great people of North Carolina. Amazing event. Heading to Tampa now! #VoteTrump"
"1457969055000","9964","709399753545670656","False","2620","Look forward to being in Tampa this afternoon. Wonderful crowds. Thank you, Florida!"
"1457960128000","14694","709362309819404289","False","6049","We don't have a country- if we don't have borders. #VoteTrump \nVideo: https://t.co/wG4RgOi1bW https://t.co/oAXBvcKIsr"
"1457914421000","25003","709170599579545600","False","9611","Just received from @PeteRose_14. \nThank you Pete! #VoteTrump on \nTuesday Ohio! #Trump2016\n#MakeAmericaGreatAgain https://t.co/UvP03n7dQq"
"1457913866000","0","709168272059535360","True","1233","RT @RSBNetwork: LIVE Stream: Donald Trump about to speak in Boca Raton, FL. Protesters already before Trump speaks. #TrumpTrain \n\nhttps://t…"
"1457901168000","11872","709115011487178756","False","5849","LYIN' TED https://t.co/Q0qXDGCN1l"
"1457895187000","12508","709089928324489216","False","4493","The failing @nytimes is truly one of the worst newspapers. They knowingly write lies and never even call to fact check. Really bad people!"
"1457893580000","12386","709083187775979521","False","4617","Because Gov. Kasich cannot run in the state of Pennsylvania-he cannot win the nomination- &amp; should not be allowed to compete in Ohio on Tue."
"1457888820000","11505","709063220150013952","False","5266","Carly Fiorina- I agree! Ted Cruz is just another politician. All talk- no action!\nhttps://t.co/08xkEBD8Be"
"1457888791000","8507","709063098871779328","False","3376","Thank you Kevin. With unification of the party, Republican wins will be massive! \nhttps://t.co/1rmyCGSlsV"
"1457880584000","9908","709028677497921537","False","3489","Gov.Kasich of Ohio just stated on a morning show that he doesn't watch politics or anything on television, he only watches the @GolfChannel"
"1457870297000","10421","708985532483837953","False","4862","Ohio Gov.Kasich voted for NAFTA, from which Ohio has never recovered. Now he wants TPP, which will be even worse. Ohio steel and coal dying!"
"1457869724000","27954","708983126601682944","False","10752","Bernie Sanders is lying when he says his disruptors aren't told to go to my events. Be careful Bernie, or my supporters will go to yours!"
"1457868946000","9455","708979864704049152","False","3306","""@alextrent4: It is repulsive that Trump was assaulted+politicians used that 2 further themselves+2 further victimize Trump! DISGUSTING!!"""
"1457839804000","14040","708857632816287744","False","5182","Wow, Kasich didn't qualify to run in the state of Pennsylvania, not enough signatures. Big problem!"
"1457836893000","0","708845423620984832","True","13291","RT @GovMikeHuckabee: Trump says the chaos in Chicago was a planned attack. But Hillary insists it was a spontaneous reaction to an internet…"
"1457826117000","16863","708800227994537984","False","8617","USSS did an excellent job stopping the maniac running to the stage. He has ties to ISIS. Should be in jail! https://t.co/tkzbHg7wyD?ssr=true"
"1457822879000","13409","708786643512066048","False","5588","Do the people of Ohio know that John Kasich is STRONGLY in favor of Common Core! In other words, education of your children from D.C. No way"
"1457821303000","9566","708780035516157952","False","3509","#EndCommonCore #Trump2016\nVideo: https://t.co/krYK2DiAlh https://t.co/RAH45igqJI"
"1457814090000","24243","708749781519212544","False","7958","Just finished my second speech. 20K in Dayton &amp; 25K in Cleveland- perfectly behaved crowd. Thanks- I love you, Ohio! https://t.co/IDmwG5FQsw"
"1457807805000","24141","708723421106937857","False","10137","It is Clinton and Sanders people who disrupted my rally in Chicago - and then they say I must talk to my people. Phony politicians!"
"1457807096000","17017","708720448335437824","False","5864","The last person that Hillary or Bernie want to run against is Donald Trump --- and that is fact!"
"1457806024000","13377","708715949138911232","False","5184","We are asking law enforcement to check for dishonest early voting in Florida- on behalf of little Marco Rubio. \nNo way to run a country!"
"1457805984000","11415","708715781199044609","False","5264","Word is-early voting in FL is very dishonest. Little Marco, his State Chairman, &amp; their minions are working overtime-trying to rig the vote."
"1457805761000","9521","708714849027497984","False","3464","The rally in Cincinnati is ON. Media put out false reports that it was cancelled! \n#MakeAmericaGreatAgain #Trump2016"
"1457805759000","15152","708714838520762369","False","5259","Thank you Dayton, Ohio! 20,000 supporters- largest in airport history! #MakeAmericaGreatAgain #Trump2016 https://t.co/ry2p5qGcFt"
"1457794515000","23076","708667676768522240","False","10581","MAKE AMERICA GREAT AGAIN!"
"1457794467000","9957","708667476628922369","False","2363","On my way to Dayton, Ohio. Will be there soon!"
"1457793309000","12642","708662621596213250","False","4411","The rally in Cincinnati is ON. Media put out false reports that it was cancelled. Will be great - love you Ohio!"
"1457792261000","9342","708658225198006273","False","3504","Ohio had the biggest budget increase in the U.S. If it were not for striking oil, they would be bust! Governor Kasich in favor of TPP fraud!"
"1457789719000","11040","708647560399949825","False","4752","Absentee Governor Kasich voted for NAFTA and NAFTA devastated Ohio - a disaster from which it never recovered. Kasich is good for Mexico!"
"1457783094000","33220","708619775153475584","False","20587","The organized group of people, many of them thugs, who shut down our First Amendment rights in Chicago, have totally energized America!"
