"date","favorites","id","isRetweet","retweets","text"
"1478552593000","25914","795733366842806272","False","8762","I love you North Carolina- thank you for your amazing support! Get out and https://t.co/HfihPERFgZ tomorrow!Watch:... https://t.co/jZzfqUZNYh"
"1478547114000","21882","795710386855088129","False","6873","On my way! https://t.co/6L2ILD6r8h"
"1478547012000","34106","795709959245856768","False","11770","Just landed in North Carolina- heading to the J.S. Dorton Arena. See you all soon! Lets #MakeAmericaGreatAgain! https://t.co/EUo0keWX1Y"
"1478538620000","30092","795674761309417472","False","11412","Starting tomorrow it's going to be #AmericaFirst! Thank you for a great morning Sarasota, Florida!Watch here:... https://t.co/ig62Kjkkvl"
"1478500539000","28137","795515037632921601","False","10274","Thank you for you support Virginia! In ONE DAY - get out and #VoteTrumpPence16! #ICYMI: https://t.co/Nid8qcFTwY https://t.co/WOsEcjM8sm"
"1478492071000","40512","795479521520717825","False","15131","Thank you Pennsylvania- I am forever grateful for your amazing support. Lets MAKE AMERICA GREAT AGAIN! #MAGA... https://t.co/qbcJZAzw6z"
"1478483538000","32762","795443728282505216","False","12794","Thank you Michigan! This is a MOVEMENT that will never be seen again- it's our last chance to #DrainTheSwamp! Watch... https://t.co/cSdGkCFYRL"
"1478477381000","31156","795417907476000768","False","12384","Our American comeback story begins 11/8/16. Together, we will MAKE AMERICA SAFE &amp, GREAT again for everyone! Watch:... https://t.co/ek8Cn3CgTr"
"1478475748000","21117","795411058357837825","False","7774","Thank you Minnesota! It is time to #DrainTheSwamp &amp; #MAGA! \n#ICYMI- watch: https://t.co/fVThC7yIL6 https://t.co/e8SaXiJrxj"
"1478473738000","22709","795402627701964800","False","8290","MONDAY - 11/7/2016Scranton, Pennsylvania at 5:30pm.https://t.co/BcErCtsPdFGrand Rapids, Michigan at 11pm.... https://t.co/pgFMLp0173"
"1478460418000","22289","795346759119736832","False","7521","Thank you Iowa - Get out &amp; #VoteTrumpPence16! \nhttps://t.co/HfihPERFgZ https://t.co/QsukELQmKb"
"1478455784000","0","795327323016953857","True","6938","RT @IvankaTrump: Thank you New Hampshire! 🇺🇸 https://t.co/pdnxXq2jgy"
"1478451968000","15890","795311315304714242","False","6873","Van Jones: ‘There Is A Crack in the Blue Wall’ — It Has to Do With Trade: https://t.co/BvEF9cC7o7"
"1478412512000","26492","795145824586137600","False","8940","Great night in Denver, Colorado- thank you! Together, we will MAKE AMERICA GREAT AGAIN! #ICYMI watch rally here:... https://t.co/LbvNHo6T2k"
"1478406420000","0","795120273070686208","True","4300","RT @DanScavino: Join @realDonaldTrump LIVE in Denver, Colorado via his #Facebook page- we are here!!\n#MakeAmericaGreatAgain🇺🇸  \nhttps://t.c…"
"1478397800000","39196","795084117192810496","False","15040","Thank you Reno, Nevada. NOTHING will stop us in our quest to MAKE AMERICA SAFE AND GREAT AGAIN! #AmericaFirst... https://t.co/A4eeHoCbGS"
"1478391616000","14699","795058179168055296","False","3793","Join me live in Reno, Nevada!\nhttps://t.co/T4bf1hrxaA https://t.co/EPqRXHa1CM"
"1478391558000","15185","795057936565313536","False","5635","JOIN ME TOMORROW!MINNESOTA • 2pmhttps://t.co/WcgLh4prS7MICHIGAN • 6pmhttps://t.co/9BqGVKNNrtVIRGINIA • 9:30p... https://t.co/A1oVhCrT6t"
"1478382394000","18024","795019500345233408","False","8719","#DrainTheSwamp!\nhttps://t.co/z68vGp9Bvf"
"1478381984000","13432","795017781423067136","False","6478","Top Clinton Aides Bemoan Campaign ‘All Tactics,’ No Vision: https://t.co/mHYvQtIq78"
"1478381881000","17495","795017350688935936","False","10204","‘Must Act Immediately’: Clinton Charity Lawyer Told Execs They Were Breaking The Law\nhttps://t.co/hsi4qhqTV1"
"1478381252000","17414","795014711716757504","False","5464","Watch Coach Mike Ditka- a great guy and supporter tonight at 8pmE on #WattersWorld with @jessebwatters @FoxNews."
"1478376814000","27450","794996097370427392","False","9123","Thank you Wilmington, North Carolina. We are 3 days away from the CHANGE you've been waiting for your entire life!... https://t.co/6ZJZRBfLST"
"1478376381000","19819","794994280829952000","False","6771","Thank you for the incredible support this morning Tampa, Florida! #ICYMI- watch here: https://t.co/q43kHf7MoE https://t.co/1GscFNaV4L"
"1478364305000","13611","794943632176451584","False","4672","Join me in Denver, Colorado tonight at 9:30pm: https://t.co/LJYGIK7Mri\n\nNEW- Scranton, Pennsylvania Monday @ 5:30pm: https://t.co/BcErCtsPdF"
"1478352790000","96019","794895332941381633","False","46444","MAKE AMERICA GREAT AGAIN!"
"1478314376000","23551","794734211559292928","False","8402","Thank you Hershey, Pennsylvania. Get out &amp, VOTE on November 8th &amp, we will #MAGA! #RallyForRiley #ICYMI, watch here... https://t.co/maWukVBTr8"
"1478303857000","13781","794690094594740224","False","4376","Join me in Denver, Colorado tomorrow at 9:30pm!\nTickets: https://t.co/LJYGIK7Mri"
"1478303457000","16345","794688416663437312","False","5429","Join me live in Hershey, Pennsylvania! \n#MakeAmericaGreatAgain \nLIVE: https://t.co/xEj6sZpb12 https://t.co/JWfGI1vlwW"
"1478302288000","55455","794683513853382656","False","28110","The only thing that can stop this corrupt machine is YOU. The only force strong enough to save our country is US.... https://t.co/7dcSHOkuzc"
"1478301299000","21260","794679364289986560","False","7840","Thank you Ohio! VOTE so we can replace Obamacare and save healthcare for every family in the United States! Watch:... https://t.co/7CH8ZnGdOa"
"1478291592000","11172","794638650382368768","False","3011","Join me live in Wilmington, Ohio!\nhttps://t.co/nQ2p4EulLu"
"1478286440000","85425","794617042888491008","False","33416","If Obama worked as hard on straightening out our country as he has trying to protect and elect Hillary, we would all be much better off!"
"1478285775000","21411","794614251709169664","False","13903","'ICE OFFICERS WARN HILLARY IMMIGRATION PLAN WILL UNLEASH GANGS, CARTELS &amp, DRUG VIOLENCE NATIONWIDE'... https://t.co/09aSrBwQrv"
"1478285202000","17203","794611850499489793","False","6066","Thank you NH! We will end illegal immigration, stop the drugs, deport all criminal aliens&amp,save American lives! Watc... https://t.co/uxcazVkb32"
"1478276916000","12955","794577092453212160","False","6396","Clinton Aides: ‘Definitely’ Not Releasing Some HRC Emails:\nhttps://t.co/GY5pGKaDoW"
"1478276779000","0","794576519955939328","True","9982","RT @TeamTrump: Mrs. Saucier's son is in prison for having classified info on an unsecured device. @HillaryClinton did FAR WORSE &amp; is runnin…"
"1478276242000","12252","794574267878928384","False","6023","""The Clinton Campaign at Obama Justice"" #DrainTheSwamp\nhttps://t.co/LZkvFc071z"
"1478273551000","10703","794562979652128772","False","3392","Join me today in Wilmington, Ohio at 4pm: https://t.co/eCLECMkYLw\n\nTomorrow- Tampa, Florida at 10am: https://t.co/N9380pVmuM"
"1478226908000","26583","794367345359732740","False","9763","There is no challenge too great, no dream outside of our reach! Thank you Selma, North Carolina!#ICYMI, watch here... https://t.co/8uIrhgYRsl"
"1478215817000","0","794320826237644805","True","13017","RT @PaulaReidCBS: .@CBSNews confirms FBI found emails on #AnthonyWeiner computer, related to Hillary Clinton server, that are ""new"" &amp; not p…"
"1478208481000","15381","794290058685661184","False","5229","Join me in Wilmington, Ohio tomorrow at 4:00pm! It is time to #DrainTheSwamp! Tickets: https://t.co/eCLECM3nmW https://t.co/sb5irRxjxJ"
"1478206536000","29687","794281898570825728","False","15858","#CrookedHillary is unfit to serve. https://t.co/bSuGvInNF1"
"1478206372000","27825","794281211963338752","False","10070","Thank you Concord, North Carolina! When WE win on November 8th, we are going to Washington, D.C. and we are going t... https://t.co/7j4MBn1Waf"
"1478201137000","46593","794259252613414915","False","13774","Watching my beautiful wife, Melania, speak about our love of country and family. We will make you all very proud.... https://t.co/DiKmSnTlC2"
"1478186352000","61783","794197242471124992","False","24423","Looking at Air Force One @ MIA. Why is he campaigning instead of creating jobs &amp; fixing Obamacare? Get back to work for the American people!"
"1478176454000","38187","794155725152980992","False","12617","ObamaCare is a total disaster. Hillary Clinton wants to save it by making it even more expensive. Doesn't work, I will REPEAL AND REPLACE!"
"1478176047000","38413","794154017983238145","False","9844","My wife, Melania, will be speaking in Pennsylvania this afternoon. So exciting, big crowds! I will be watching from North Carolina."
"1478145349000","23816","794025263604625409","False","8970","Thank you Arlene! We will MAKE AMERICA SAFE AND GREAT AGAIN! \n#ImWithYou #DrainTheSwamp \nhttps://t.co/tSI0YP2LL9"
"1478144679000","0","794022452233781248","True","7860","RT @T_Lineberger: Thanks @IvankaTrump for coming to help win Michigan! More people here than a Hillary rally with less than 24 hours notice…"
"1478129663000","30732","793959470585913345","False","14375","#MakeAmericaGreatAgain #6Days https://t.co/eHTGIEpFsm"
"1478122224000","38031","793928267250171904","False","13473","Thank you Orlando, Florida! We are just six days away from delivering justice for every forgotten man, woman and ch... https://t.co/LPXBQZ5AXt"
"1478113768000","39819","793892802040041472","False","21428","After decades of lies and scandal, Crooked Hillary's corruption is closing in. #DrainTheSwamp! https://t.co/YivCacmkKq"
"1478113114000","15583","793890059510505472","False","8050","Clinton camp fumed when surrogate told supporters Clinton planned to betray labor on TPP post-election: \nhttps://t.co/ZZjbGDZP7e"
"1478113027000","17787","793889694064967680","False","9005","""It pays to have friends in high places- like the Justice Department. Clearly the Clintons do."" \n#DrainTheSwamp! https://t.co/KZXB4B156M"
"1478106930000","27524","793864122987323393","False","10065","Thank you Miami! In 6 days, we are going to WIN the GREAT STATE of FLORIDA - and we are going to win back the White... https://t.co/MKYPOp0MeD"
"1478097423000","73523","793824247168765952","False","24557","Praying for the families of the two Iowa police who were ambushed this morning. An attack on those who keep us safe is an attack on us all."
"1478092719000","16326","793804514583252992","False","6042","""@PYNance: Evangelical women live at #trumptower @pdpryor1 @CissieGLynch @SaysGabrielle https://t.co/k5kGXPR2WA"""
"1478092266000","15885","793802617428160513","False","6530","""@Ravenrantz: #Billygraham's grand daughter #SupportsTrump https://t.co/sKz1SPHzDZ""  So nice, thank you Cissy Graham Lynch!!!!"
"1478090868000","39866","793796754193936385","False","14804","Crooked Hillary Clinton deleted 33,000 e-mails AFTER they were subpoenaed by the United States Congress. Guilty - cannot run. Rigged system!"
"1478084430000","42417","793769750056677376","False","14236","I am going to repeal and replace ObamaCare. We will have MUCH less expensive and MUCH better healthcare. With Hillary, costs will triple!"
"1478082956000","47979","793763567837253633","False","20271","You can change your vote in six states. So, now that you see that Hillary was a big mistake, change your vote to MAKE AMERICA GREAT AGAIN!"
"1478058195000","14906","793659710054498304","False","6801","Join me in Florida tomorrow!MIAMI•12pmhttps://t.co/A3X71Q6sG2ORLANDO•4pmhttps://t.co/6BqTVoty5CPENSACOLA•7p... https://t.co/kEQuuJeO1B"
"1478046771000","26011","793611795156111360","False","10453","Thank you for your incredible support Wisconsin and Governor @ScottWalker! It is time to #DrainTheSwamp &amp, #MAGA!... https://t.co/gKBkKmTudn"
"1478041645000","0","793590297800404992","True","2571","RT @DanScavino: Join @realDonaldTrump LIVE in Wisconsin with Gov. @ScottWalker, @MayorRGiuliani, @Reince &amp; Coach Bobby Knight! LIVE: https:…"
"1478037474000","20499","793572802729086976","False","11785","WikiLeaks emails reveal Podesta urging Clinton camp to 'dump' emails. \nTime to #DrainTheSwamp!\nhttps://t.co/P3ajiACiXK"
"1478036778000","13100","793569883409657856","False","6812","'Podesta urged Clinton team to hand over emails after use of private server emerged' https://t.co/NYvVmoA8wl"
"1478035735000","16910","793565506431168512","False","8613","Mika Brzezinski: Dem Criticism of Comey Reinforcing Idea ‘There’s Something There'\nhttps://t.co/EvBp0xESPN https://t.co/QIDBiDpat8"
"1478035204000","12049","793563282854383617","False","7375","Hillary Advisers Wanted Her To Avoid Supporting Israel When Talking To Democrats: https://t.co/y7m8iVU173"
"1478035017000","14457","793562498100178945","False","6923","Trump promises special session to repeal Obamacare: https://t.co/wTCd108yrV"
"1478034942000","14445","793562183573442560","False","8884","'Kept me out of jail': Top DOJ official involved in Clinton probe represented her campaign chairman: https://t.co/QUZn97CEOq"
"1478025884000","18979","793524189240188928","False","8624",".@DarrellIssa is a very good man. Help him win his congressional seat in California."
"1478021058000","16586","793503948313419776","False","6276","#ICYMI: Governor @mike_pence and I were in Valley Forge, Pennsylvania today. You can watch it here:... https://t.co/6GWgmCV23Z"
"1478009649000","65953","793456094198759424","False","26309","So terrible that Crooked didn't report she got the debate questions from Donna Brazile, if that were me it would have been front page news!"
"1478007347000","13305","793446442031575040","False","7209","JOIN ME TOMORROW IN FLORIDA!MIAMI•12pmhttps://t.co/A3X71Q6sG2ORLANDO•4pmhttps://t.co/6BqTVoty5CPENSACOLA•7p... https://t.co/kNzrAeuLZO"
"1478001671000","48065","793422633111023616","False","19001","Crooked Hillary should not be allowed to run for president. She deleted 33,000 e-mails AFTER getting a subpoena from U.S. Congress. RIGGED!"
"1478001347000","31357","793421274043285504","False","13284","Wow, now leading in @ABC /@washingtonpost Poll 46 to 45. Gone up 12 points in two weeks, mostly before the Crooked Hillary blow-up!"
"1477996306000","44576","793400131525677056","False","17153","Look at the way Crooked Hillary is handling the e-mail case and the total mess she is in. She is unfit to be president. Bad judgement!"
"1477946996000","19223","793193310219272198","False","6906","Wow! I hear you Warren, Michigan. Streaming live - join us America. It is time to DRAIN THE SWAMP!\nWatch: https://t.co/pjXELwc5E1"
"1477940905000","21911","793167761509851137","False","13048","#ObamacareFail #HillarycareFail https://t.co/gaXOWVI0Xa"
"1477940442000","18279","793165820889358338","False","7730","Thank you Grand Rapids, Michigan! #ICYMI- watch: https://t.co/2mDQCs6coB https://t.co/gN7BYfLD9K"
"1477938000000","17438","793155579019681792","False","7431","$25 Million+ raised online in just one week! RECORD WEEK. #DrainTheSwamp Today we set a bigger record. Contribute &gt;https://t.co/CZ1QmzCxwO"
"1477931893000","35230","793129964476436480","False","10744","Legendary basketball coach Bobby Knight who has 900+ wins, many championships and a gold medal will be introducing... https://t.co/aHltfG7U4I"
"1477929619000","18099","793120426541056000","False","11806","'Hillary's Two Official Favors To Morocco Resulted In $28 Million For Clinton Foundation' #DrainTheSwamp\nhttps://t.co/6qOO7FZSvF"
"1477886388000","15429","792939101494337540","False","6534","Join me tomorrow in Michigan!\n\nGrand Rapids at 12pm:\nhttps://t.co/xFPRNF7pnF\n\nWarren at 3pm:\nhttps://t.co/DREwbH7ZVd https://t.co/iyXwiP0rvd"
"1477882328000","23229","792922071437287428","False","10536","Beautiful rally in Albuquerque, New Mexico this evening - thank you. Get out &amp, VOTE! #DrainTheSwampWatch rally:... https://t.co/K2RSgt2Zh5"
"1477869806000","22314","792869550593146880","False","9312","""@slh: I follow Mr.Trump at all of his rallies by watching them on https://t.co/biseaBESvS. He is a lion-hearted warrior, who inspires hope"
"1477869549000","21830","792868471734345728","False","9687","Thank you Greeley, CO! REAL change means restoring honesty to the govt. Our plan will END govt. corruption! Watch:... https://t.co/qz5AL7zvp4"
"1477854331000","18157","792804645542305792","False","6803","Thank you Las Vegas, Nevada- I love you! Departing for Greeley, Colorado now. Get out &amp, VOTE! #ICYMI- watch here:... https://t.co/uIloPRtEn9"
"1477850332000","16030","792787872789045248","False","6418","See you tomorrow Michigan!Grand Rapids, MI tomorrow at noon:https://t.co/xFPRNEPNZ5Warren, MI tomorrow at 3pm:... https://t.co/UHRTgS88B5"
"1477837590000","59855","792734426912337920","False","29919","Wow, Twitter, Google and Facebook are burying the FBI criminal investigation of Clinton. Very dishonest media!"
"1477836246000","38866","792728791743291392","False","15496","Hillary and the Dems loved and praised FBI Director Comey just a few days ago. Original evidence was overwhelming, should not have delayed!"
"1477835706000","52554","792726526127067136","False","16953","We are now leading in many polls, and many of these were taken before the criminal investigation announcement on Friday - great in states!"
"1477791385000","21362","792540629548933120","False","8981","Great day in Colorado &amp, Arizona. Will be in Nevada, Colorado and New Mexico tomorrow - join me!Tickets:... https://t.co/vMPTsLXsCT"
"1477790608000","31717","792537371291987968","False","12682","THANK YOU Phoenix, Arizona! Time for new POWERFUL leadership. Just imagine what WE can accomplish in our first 100... https://t.co/gqZLLxcenk"
"1477771336000","49642","792456539151806464","False","18814","So nice - great Americans outside Trump Tower right now. Thank you! https://t.co/34ATTgICTz"
"1477771009000","21139","792455164615544832","False","7979","Departing Golden, CO. for Arizona now - after an unbelievable rally. Watch here: https://t.co/zNzmWuZPiV\nOverflow: https://t.co/93L7JfdmXJ"
"1477760524000","15833","792411187547734016","False","9082","#ObamacareFail https://t.co/iusXk4n9w7"
"1477760094000","10502","792409386073202688","False","4871","Tomorrow!\n\nLas Vegas, NV- 11a: https://t.co/KluudKImvn\nGreeley, CO- 4p: https://t.co/JYimiIbqKB\nAlbuquerque, NM- 7p: https://t.co/7SCol4vQlM"
"1477755446000","24916","792389892298780672","False","9664","""@DeplorableCBTP: ""In my mind, #DonaldTrump is the only way out of this mess."" - #PhilRobertson of TV's #DuckDynasty""   Thank you Phil!"
"1477746502000","34571","792352376828993538","False","10155","I am in Colorado - big day planned - but nothing can be as big as yesterday!"
"1477714277000","15825","792217215114342400","False","6972","Join me in Colorado at 12pm tomorrow - or Arizona at 3pm!TICKETS:Golden: https://t.co/Eix7SspO2ZPhoenix:... https://t.co/pheYCksxq0"
"1477713865000","27423","792215485941186560","False","10722","Thank you Maine, New Hampshire and Iowa. The waiting is OVER! The time for change is NOW! We are going to... https://t.co/HVPjw6qeQ2"
"1477704655000","33970","792176856086622208","False","12389","""@piersmorgan: BOMBSHELL: FBI reopening its investigation into HillaryClinton's email server after new discovery!"
"1477704526000","19758","792176315478609920","False","5237","Just landed in Iowa - speaking soon!"
"1477682422000","44166","792083605405171712","False","21158","We must not let #CrookedHillary take her CRIMINAL SCHEME into the Oval Office. #DrainTheSwamp https://t.co/GtPkj4xIz6"
"1477675448000","30223","792054354991800320","False","12444","Just out: Neera Tanden, Hillary Clinton adviser said, “Israel is depressing.” I think Israel is inspiring!"
"1477674299000","20122","792049535195439104","False","6230","Heading to New Hampshire. Will be talking about the disaster known as ObamaCare!"
"1477669999000","39151","792031499075944448","False","14218","If my people said the things about me that Podesta &amp; Hillary's people said about her, I would fire them out of self respect. ""Bad instincts"""
"1477669141000","10823","792027901126406144","False","4661","Join me tonight in Cedar Rapids, Iowa at 7pm: https://t.co/QWaEJpR79n\n\nPhoenix, Arizona tomorrow night at 3pm: https://t.co/0LjE9qbNLh"
"1477668425000","15589","792024896616407040","False","6665","""@Jmoschetti1363: @Johnatsrs1949 FBI must be outraged that their hands r tied she has no regard or t secret service, FBI, or (Dallas)police"""
"1477632219000","0","792054233721864193","True","4423","RT @DRUDGE_REPORT: WSJ:  The Cold Clinton Reality... https://t.co/udWj5mXcA6"
"1477622939000","0","792015309058310145","True","3499","RT @DRUDGE_REPORT: WSJ:  Grifters-in-Chief...  https://t.co/mPFocMuBgu"
"1477619228000","34672","791818552600821761","False","13796","Thank you Geneva, Ohio. If I am elected President, I am going to keep RADICAL ISLAMIC TERRORISTS OUT of our countr... https://t.co/a7t5QN2iqW"
"1477613686000","12382","791795308162408448","False","5292","Join @TeamTrump on Facebook &amp; watch tonight's rally from Geneva, Ohio- our 3rd rally of the day. #AmericaFirst #MAGA https://t.co/ZqJmf4QcwH"
"1477607842000","21834","791770795165057025","False","13599","Crooked Hillary launched her political career by letting terrorists off the hook. #DrainTheSwamp... https://t.co/BLMkZQ8svK"
"1477607240000","23219","791768269615169538","False","12114","""@KeithRowland: People in Arizona just got a taste of Obamacare with a 116% increase in premiums. @realDonaldTrump"" Repeal and replace!"
"1477607036000","14568","791767413465419777","False","4826","I will be interviewed on @oreillyfactor tonight at 8:00 P.M. Enjoy!"
"1477605900000","23654","791762650195632128","False","11165","I delivered a speech in Charlotte, North Carolina yesterday. I appreciate all of the feedback &amp, support. Lets #MAGA... https://t.co/aI2HtiRUzr"
"1477602468000","9856","791748254991912960","False","3643","Join me live in Toledo, Ohio. Time to #DrainTheSwamp &amp; #MAGA!\nhttps://t.co/NU39Mmlh1T"
"1477602129000","9841","791746832686682112","False","4129","Join me in Cedar Rapids, Iowa tomorrow at 7:00pm! #MAGA\nhttps://t.co/QWaEJpzvKN https://t.co/CniHGkjp0v"
"1477600064000","25214","791738173462310912","False","12330","#ICYMI: I agree- To all Americans, I see you &amp, I hear you. I am your voice. Vote to #DrainTheSwamp with me on 11/8.... https://t.co/P2edj2MoXy"
"1477596365000","13604","791722658358439936","False","5984","Thank you Springfield, Ohio. Get out and #VoteTrumpPence16!#ICYMI - watch here: https://t.co/dEoXV6oS3b... https://t.co/RNgCUUqO4X"
"1477590320000","9675","791697302519947264","False","3612","Join me live in Springfield, Ohio!\nhttps://t.co/LREA7WRmOx"
"1477579799000","16928","791653174994202624","False","10720","Inside ‘Bill Clinton Inc.’: Hacked memo reveals intersection of charity and personal income. #DrainTheSwamp!\nhttps://t.co/UfDVzeSDfd"
"1477579486000","13640","791651860889427968","False","5861","JOIN ME! #MAGA\nTODAY:\nSpringfield, OH \nToledo, OH \nGeneva, OH \nFRIDAY:\nManchester, NH \nLisbon, ME \nCedar Rapids, IA\nhttps://t.co/kv624y9UOm"
"1477578779000","19243","791648893725450240","False","9506","I agree, @MMFlint- To all Americans, I see you &amp; I hear you. I am your voice. Vote to #DrainTheSwamp w/ me on 11/8. https://t.co/D7nBwkogBb"
"1477577562000","11805","791643789609865216","False","7561","""Clinton Foundation’s Fundraisers Pressed Donors to Steer Business to Former President""\nhttps://t.co/PlFILR6JCn"
"1477577438000","11466","791643269109350400","False","7006","Ron Fournier: ""Clinton Used Secret Server To Protect #CircleOfEnrichment”\nhttps://t.co/4OGP3tPxyp"
"1477577295000","18452","791642669256769536","False","10262","'WikiLeaks Drip-Drop Releases Prove One Thing: There's No Nov. 8 Deadline on Clinton's Dishonesty and Scandals'\nhttps://t.co/MfRy3Nvd4F"
"1477573272000","31816","791625798792974336","False","15849","A lot of call-ins about vote flipping at the voting booths in Texas. People are not happy. BIG lines. What is going on?"
"1477570677000","24738","791614912833449984","False","12124","Obamacare is a disaster. We must REPEAL &amp, REPLACE. Tired of the lies, and want to #DrainTheSwamp? Get out &amp, VOTE... https://t.co/jOelj829Pg"
"1477570595000","0","791614568275570688","True","4353","RT @EricTrump: Tune into @GMA right now to catch a great interview with my father &amp; the entire family! 🇺🇸 #VoteTrumpPence16 https://t.co/Sa…"
"1477533471000","20357","791458860930392065","False","8176","Beautiful evening in Kinston, North Carolina - thank you! Get out and VOTE!! You can watch tonight's rally here:... https://t.co/x7wtERl55d"
"1477533165000","21041","791457576030535680","False","8797","Thank you Charlotte, North Carolina. Great afternoon! #ICYMI - I delivered a speech on urban renewal. Full speech:... https://t.co/ga6DQZrIR0"
"1477519155000","57812","791398814049456128","False","30459","Hillary said she was under sniper fire (while surrounded by USSS.) Turned out to be a total lie. She is not fit to... https://t.co/hBIrGj21l6"
"1477507789000","13895","791351142760321024","False","6815","JOIN ME IN OHIO TOMORROW!Springfield-1pm:https://t.co/YcbpSigtvaToledo-4pm:https://t.co/BOJH0l1CZzGeneva-7pm... https://t.co/7qbIRel33u"
"1477479773000","43518","791233632593739776","False","16016","REPEAL AND REPLACE OBAMACARE!"
"1477438318000","20206","791059759663288321","False","8198","Thank you Tallahassee, Florida! A beautiful evening with the MOVEMENT! Get out &amp; VOTE!\n#ICYMI- watch here: https://t.co/GDKhwrCa9R"
"1477434523000","19561","791043842124439552","False","8274","Thank you Sanford, Florida. Get out &amp, VOTE #TrumpPence16! #ICYMI- watch this afternoons rally here:... https://t.co/zVXrScClfd"
"1477432910000","30581","791037075030179840","False","13333","REPEAL AND REPLACE!!! \n#ObamaCareInThreeWords"
"1477432445000","22014","791035128176844800","False","10268","I have met &amp, spent a lot of time with families @ The Remembrance Project. I will fight for them everyday!... https://t.co/Ot6vQGqVW0"
"1477431411000","17592","791030789001605126","False","7233","Get your ballots in Colorado - I will see you soon -- and we will win!\n#MakeAmericaGreatAgain https://t.co/oDLvZg7MLk"
"1477429420000","20116","791022438486343680","False","12671","'Obama Warned Of Rigged Elections In 2008.' Time to #DrainTheSwamp\nhttps://t.co/AkczH8l0FJ https://t.co/7mIkwAHTuV"
"1477428225000","26185","791017424426504192","False","10605","Obamacare is a disaster. Rates going through the sky - ready to explode. I will fix it. Hillary can't!\n#ObamacareFailed"
"1477420026000","40295","790983039056769024","False","16265","Truly honored to receive the first ever presidential endorsement from the Bay of Pigs Veterans Association. #MAGA... https://t.co/aRdlFkVjAx"
"1477412443000","25166","790951230906458113","False","13895","Obamacare is a disaster - as I've been saying from the beginning. Time to repeal &amp; replace! \n#ObamacareFail https://t.co/5CvoMbVceT"
"1477411859000","16314","790948782288596992","False","9645","#ObamacareFail https://t.co/90Aixp25Oc"
"1477408955000","13319","790936603590033408","False","6454","Obamacare is a disaster! Time to repeal &amp; replace! #ObamacareFail \nhttps://t.co/xDPhVczf1g"
"1477408897000","11033","790936360953716736","False","5712","#ObamacareFail https://t.co/5Zvsys8j5w"
"1477408818000","18044","790936027871477764","False","10133","#ObamacareFail https://t.co/Mb0YW1rg6g"
"1477406691000","22281","790927104921767940","False","10675","Get out and vote! I am your voice and I will fight for you! We will make America great again! https://t.co/XXvLRlhSaz"
"1477406349000","10798","790925669937123328","False","6613","Key Obamacare premiums to jump 25% next year:\nhttps://t.co/TCdHEdPQDG"
"1477406037000","13675","790924363348541445","False","7612","#Obamacare premiums are about to SKYROCKET --- again. Crooked H will only make it worse. We will repeal &amp; replace! https://t.co/fY1REYV4rK"
"1477405879000","11929","790923701193768960","False","6808","As election looms, some bad news for Clinton, Democrats:\nhttps://t.co/7aWWVQPjTo"
"1477359806000","28072","790730455129714688","False","12739","Record crowd in Tampa, Florida- thank you! We will WIN FLORIDA, #DrainTheSwamp in Washington D.C. and MAKE AMERICA... https://t.co/IpSUYnXcp6"
"1477358836000","31026","790726388978515968","False","13155","Thank you Bobby Bowden for the intro tonight and your support! I hope I can do as well for Florida as you have done! https://t.co/Vx5iltoaXj"
"1477355587000","32896","790712761407926272","False","17851","My contract with the American voter will restore honesty, accountability &amp; CHANGE to Washington! #DrainTheSwamp https://t.co/sbVwctT1Sj"
"1477345956000","10237","790672365466316800","False","5029","Peter Navarro: 'Trump the Bull vs. Clinton the Bear' #DrainTheSwamp \nhttps://t.co/mQRkfMG80j"
"1477345825000","23176","790671814276083712","False","15706","'Democratic operative caught on camera: Hillary PERSONALLY ordered 'Donald Duck' troll campaign that broke the law'\nhttps://t.co/sTreHAfYUH"
"1477343723000","10468","790662999841333249","False","4889","Join me tomorrow in Sanford or Tallahassee, Florida!\n\nSanford at 3pm:\nhttps://t.co/PZENw9Kheg\n\nTallahassee at 6pm:\nhttps://t.co/WKI69e1bqD"
"1477341578000","24337","790654003981918208","False","9933","THANK YOU St. Augustine, Florida! Get out and VOTE! Join the MOVEMENT - and lets #DrainTheSwamp! Off to Tampa now!... https://t.co/zgwqhy2jBX"
"1477335678000","10489","790629257546379264","False","4423","Join me LIVE on my Facebook page in St. Augustine, Florida! Lets #DrainTheSwamp &amp, MAKE AMERICA GREAT AGAIN!... https://t.co/mPzVrcaR9L"
"1477333843000","18444","790621559920615424","False","8242","Honored to receive an endorsement from @SJSOPIO - thank you! Together, we are going to MAKE AMERICA SAFE &amp, GREAT AG... https://t.co/PSTcOei5t1"
"1477327078000","14424","790593186787840000","False","9368","'Hillary Clinton Had Gun Control Supporters Planted In Town Hall Audience' https://t.co/1GVq74iW8a"
"1477326959000","15864","790592685144846336","False","6315","Leaving West Palm Beach, Florida now - heading to St. Augustine for a 3pm rally. Will be in Tampa at 7pm - join me:... https://t.co/eLunEQRxZq"
"1477325092000","13099","790584855150997504","False","8423","'The Clinton Foundation’s Most Questionable Foreign Donations'\n#PayToPlay #DrainTheSwamp\nhttps://t.co/IkeqMRjX5z"
"1477324544000","12616","790582555871326208","False","5493","Departing Farmers Round Table in Boynton Beach, Florida. Get out &amp, VOTE- lets #MAGA! EARLY VOTING BY FL. COUNTY:... https://t.co/MgJxNbxRga"
